,Cand_Name,Cand_Office_St,Cand_Office_Dist,Cand_Party_Affiliation,Year,recent_presidential_vote,percent_bachelor_or_above,gov_party,Party_Previous_Vote_Share,Incumbent,minority_percentage,Gender,Presidential_Approval_Rating,Same_Party_As_President,seat_transition,Median_Income,name_commonness,Primary.Vote.Percent,labor_force,Raised,Spent,STATE,D,FEC ID#,Cand_Id,GE WINNER INDICATOR
1448,"HARRIS, ALICE SUSAN",NC,11.0,REP,2012,,21.1,DEM,0.456560001,0,0.09368,0.0,0.45,False,3.0,38238.0,500,6.17,71.2,1107283.51,1092849.79,North Carolina,11,H2NC11122,H2NC11122,
1449,"HILL, THOMAS",NC,11.0,DEM,2012,,21.1,DEM,0.543439999,0,0.09368,1.0,0.45,True,3.0,38238.0,20,14.20,71.2,749098.06,725987.85,North Carolina,11,H0NC08221,H0NC08221,
1450,"HUNT, JEFFREY PAUL",NC,11.0,REP,2012,,21.1,DEM,0.456560001,0,0.09368,1.0,0.45,False,3.0,38238.0,15,14.14,71.2,1107283.51,1092849.79,North Carolina,11,H2NC11072,H2NC11072,
1451,"MEADOWS, MARK R",NC,11.0,REP,2012,,21.1,DEM,0.456560001,0,0.09368,1.0,0.45,False,3.0,38238.0,18,37.83,71.2,1107283.51,1092849.79,North Carolina,11,H2NC11080,H2NC11080,W
1452,"PATTERSON, VANCE",NC,11.0,REP,2012,,21.1,DEM,0.456560001,0,0.09368,1.0,0.45,False,3.0,38238.0,500,23.61,71.2,1107283.51,1092849.79,North Carolina,11,H0NC10169,H0NC10169,
1453,"PETRELLA, CHRISTOPHER",NC,11.0,REP,2012,,21.1,DEM,0.456560001,0,0.09368,1.0,0.45,False,3.0,38238.0,2,0.82,71.2,1107283.51,1092849.79,North Carolina,11,H2NC11106,H2NC11106,
1454,"ROGERS, HAYDEN",NC,11.0,DEM,2012,,21.1,DEM,0.543439999,0,0.09368,1.0,0.45,True,3.0,38238.0,500,55.73,71.2,749098.06,725987.85,North Carolina,11,H2NC11114,H2NC11114,
1455,"WEST, KENNETH D",NC,11.0,REP,2012,,21.1,DEM,0.456560001,0,0.09368,1.0,0.45,False,3.0,38238.0,31,4.20,71.2,1107283.51,1092849.79,,,,,
1456,"WINGFIELD, ETHAN",NC,11.0,REP,2012,,21.1,DEM,0.456560001,0,0.09368,1.0,0.45,False,3.0,38238.0,500,11.32,71.2,1107283.51,1092849.79,North Carolina,11,H2NC11098,H2NC11098,
1457,"BROSCH, JACK W",NC,12.0,REP,2012,,22.3,DEM,0.341435864,0,0.62379,1.0,0.45,False,4.0,36049.0,146,100.00,73.82105,15678.0,16221.0,North Carolina,12,H2NC12179,H2NC12179,
1458,"CECIL, LON VERNON MR.",NC,12.0,LIB,2012,,22.3,DEM,0.0,0,0.62379,1.0,0.45,False,4.0,36049.0,500,,73.82105,,,,,,,
1459,"NEWTON, MATTHEW DENNIS",NC,12.0,DEM,2012,,22.3,DEM,0.638830421,0,0.62379,1.0,0.45,True,4.0,36049.0,10,19.09,73.82105,852387.49,857241.15,,,,,
1460,"OWENS, MICHAEL R",NC,12.0,REP,2012,,22.3,DEM,0.341435864,0,0.62379,1.0,0.45,False,4.0,36049.0,1,,73.82105,15678.0,16221.0,,,,,
1461,"WATT, MELVIN L",NC,12.0,DEM,2012,,22.3,DEM,0.638830421,1,0.62379,1.0,0.45,True,4.0,36049.0,187,80.91,73.82105,852387.49,857241.15,North Carolina,12,H2NC12021,H2NC12021,W
1462,"COBLE, PAUL",NC,13.0,REP,2012,,38.1,DEM,0.445019646,0,0.25071,1.0,0.45,False,,61105.0,27,57.29,75.78095,1685833.09,1673724.26,North Carolina,13,H2NC13128,H2NC13128,
1463,"HOLDING, GEORGE E. B. MR.",NC,13.0,REP,2012,,38.1,DEM,0.445019646,0,0.25071,1.0,0.45,False,,61105.0,53,43.51,75.78095,1685833.09,1673724.26,North Carolina,13,H2NC13110,H2NC13110,W
1464,"HOLLIDAY, BERNARD ANSELY",NC,13.0,DEM,2012,,38.1,DEM,0.554980354,0,0.25071,1.0,0.45,True,,61105.0,500,33.11,75.78095,18132.48,18132.48,North Carolina,13,H2NC13136,H2NC13136,
1465,"JOHNSON, ROBERT TAYLOR",NC,13.0,REP,2012,,38.1,DEM,0.445019646,0,0.25071,1.0,0.45,False,,61105.0,7,,75.78095,1685833.09,1673724.26,,,,,
1466,"MALONE, CHARLES",NC,13.0,DEM,2012,,38.1,DEM,0.554980354,0,0.25071,1.0,0.45,True,,61105.0,23,66.89,75.78095,18132.48,18132.48,North Carolina,13,H2NC13144,H2NC13144,
1467,"RANDALL, WILLIAM ALFRED MR. II",NC,13.0,REP,2012,,38.1,DEM,0.445019646,0,0.25071,1.0,0.45,False,,61105.0,9,22.28,75.78095,1685833.09,1673724.26,North Carolina,13,H0NC13015,H0NC13015,
1468,"SMITH-KEARNEY, VANESSA MCGEE",NC,13.0,DEM,2012,,38.1,DEM,0.554980354,0,0.25071,0.0,0.45,True,,61105.0,113,,75.78095,18132.48,18132.48,,,,,
1469,"CRAMER, KEVIN",ND,0.0,REP,2012,0.45322973299999997,27.1,REP,0.549207934,0,0.10496,1.0,,False,4.0,53585.0,13,54.44,77.5,1325478.8,1291733.07,North Dakota,00,H0ND01026,H0ND01026,W
1470,"GOETTLE, SHANE CHRISTOPHER",ND,0.0,REP,2012,0.45322973299999997,27.1,REP,0.549207934,0,0.10496,1.0,,False,4.0,53585.0,60,,77.5,1325478.8,1291733.07,,,,,
1471,"GRANDE, BETTE B",ND,0.0,REP,2012,0.45322973299999997,27.1,REP,0.549207934,0,0.10496,0.0,,False,4.0,53585.0,500,,77.5,1325478.8,1291733.07,,,,,
1472,"GULLESON, PAM",ND,0.0,DEM,2012,0.45322973299999997,27.1,REP,0.0,0,0.10496,0.0,,True,4.0,53585.0,500,99.86,77.5,1023930.51,1019196.67,North Dakota,00,H2ND00115,H2ND00115,
1473,"KALK, BRIAN",ND,0.0,REP,2012,0.45322973299999997,27.1,REP,0.549207934,0,0.10496,1.0,,False,4.0,53585.0,8,45.45,77.5,1325478.8,1291733.07,North Dakota,00,H2ND00099,H2ND00099,
1474,"KOPPELMAN, KIM A",ND,0.0,REP,2012,0.45322973299999997,27.1,REP,0.549207934,0,0.10496,0.0,,False,4.0,53585.0,141,,77.5,1325478.8,1291733.07,,,,,
1475,"OLSON, ERIC",ND,0.0,LIB,2012,0.45322973299999997,27.1,REP,0.0,0,0.10496,1.0,,False,4.0,53585.0,14,98.50,77.5,,,North Dakota,00,H2ND00149,H2ND00149,
1476,"FORTENBERRY, JEFFREY",NE,1.0,REP,2012,,28.4,REP,0.712728005,1,0.0923,1.0,0.38,False,0.0,51544.0,15,86.89,72.5,698413.78,381321.91,Nebraska,01,H4NE01064,H4NE01064,W
1477,"PARKER, DENNIS",NE,1.0,REP,2012,,28.4,REP,0.712728005,0,0.0923,1.0,0.38,False,0.0,51544.0,59,5.31,72.5,698413.78,381321.91,,,,,
1478,"REIMAN, KOREY LYNN",NE,1.0,DEM,2012,,28.4,REP,0.287271995,0,0.0923,1.0,0.38,True,0.0,51544.0,500,62.97,72.5,30444.0,28743.0,Nebraska,01,H2NE01076,H2NE01076,
1479,"TUREK, JESSICA LYNN",NE,1.0,REP,2012,,28.4,REP,0.712728005,0,0.0923,0.0,0.38,False,0.0,51544.0,11,7.80,72.5,698413.78,381321.91,Nebraska,01,H0NE01070,H0NE01070,
1480,"WAY, ROBERT",NE,1.0,DEM,2012,,28.4,REP,0.287271995,0,0.0923,1.0,0.38,True,0.0,51544.0,7,37.03,72.5,30444.0,28743.0,Nebraska,01,H2NE01084,H2NE01084,
1481,"ANDERSON, PAUL",NE,2.0,REP,2012,0.42151208700000004,36.9,REP,0.60806345,0,0.20297,1.0,0.38,False,4.0,53994.0,27,2.20,72.38,2036016.71,2033246.3,Nebraska,02,H2NE02090,H2NE02090,
1482,"EWING, JOHN W JR",NE,2.0,DEM,2012,0.42151208700000004,36.9,REP,0.39193655,0,0.20297,1.0,0.38,True,4.0,53994.0,6,62.10,72.38,617754.94,585171.13,Nebraska,02,H2NE02058,H2NE02058,
1483,"FREEMAN, GLENN M",NE,2.0,REP,2012,0.42151208700000004,36.9,REP,0.60806345,0,0.20297,1.0,0.38,False,4.0,53994.0,157,3.95,72.38,2036016.71,2033246.3,Nebraska,02,H2NE02082,H2NE02082,
1484,"HEIDEL, JACK",NE,2.0,REP,2012,0.42151208700000004,36.9,REP,0.60806345,0,0.20297,1.0,0.38,False,4.0,53994.0,146,11.00,72.38,2036016.71,2033246.3,Nebraska,02,H2NE02066,H2NE02066,
1485,"HOWARD, GWENDOLYN ELOISE",NE,2.0,DEM,2012,0.42151208700000004,36.9,REP,0.39193655,0,0.20297,0.0,0.38,True,4.0,53994.0,500,37.90,72.38,617754.94,585171.13,Nebraska,02,H2NE02074,H2NE02074,
1486,"LINDSTROM, BRETT",NE,2.0,REP,2012,0.42151208700000004,36.9,REP,0.60806345,0,0.20297,1.0,0.38,False,4.0,53994.0,94,22.81,72.38,2036016.71,2033246.3,Nebraska,02,H2NE02041,H2NE02041,
1487,"TERRY, LEE",NE,2.0,REP,2012,0.42151208700000004,36.9,REP,0.60806345,1,0.20297,1.0,0.38,False,4.0,53994.0,131,60.04,72.38,2036016.71,2033246.3,Nebraska,02,H8NE02139,H8NE02139,W
1488,"VAUGHN, JOSEPH CHARLES",NE,2.0,OTH,2012,0.42151208700000004,36.9,REP,0.0,0,0.20297,1.0,0.38,False,4.0,53994.0,11,,72.38,,,,,,,
1489,"LINGENFELTER, BOB",NE,3.0,REP,2012,0.256944444,19.5,REP,0.7012251629999999,0,0.059179999999999996,1.0,0.38,False,,46673.0,7,18.47,79.6,1163154.28,705515.2,Nebraska,03,H2NE03049,H2NE03049,
1490,"SMITH, ADRIAN",NE,3.0,REP,2012,0.256944444,19.5,REP,0.7012251629999999,1,0.059179999999999996,1.0,0.38,False,,46673.0,143,81.53,79.6,1163154.28,705515.2,Nebraska,03,H6NE03115,H6NE03115,W
1491,"SULLIVAN, MARK",NE,3.0,DEM,2012,0.256944444,19.5,REP,0.17897311100000002,0,0.059179999999999996,1.0,0.38,True,,46673.0,18,100.00,79.6,38552.05,35860.0,Nebraska,03,H2NE03023,H2NE03023,
1492,"CLOUGH, VERN",NH,1.0,REP,2012,,33.4,DEM,0.540391073,0,0.06196,1.0,0.43,False,0.0,63541.0,500,0.01,77.8,1903770.27,1847673.46,New Hampshire,01,H2NH01239,H2NH01239,
1493,"DOWDELL, JOANNE",NH,1.0,DEM,2012,,33.4,DEM,0.42422398299999997,0,0.06196,0.0,0.43,True,0.0,63541.0,500,,77.8,1720667.32,1696702.75,,,,,
1494,"GUINTA, FRANK",NH,1.0,REP,2012,,33.4,DEM,0.540391073,0,0.06196,1.0,0.43,False,0.0,63541.0,65,0.52,77.8,1903770.27,1847673.46,New Hampshire,01,H0NH01217,H0NH01217,
1495,"HODGKINS, JOSEF VERNON",NH,1.0,DEM,2012,,33.4,DEM,0.42422398299999997,0,0.06196,1.0,0.43,True,0.0,63541.0,500,,77.8,1720667.32,1696702.75,,,,,
1496,"HOSMER, ANDREW JOHN",NH,1.0,DEM,2012,,33.4,DEM,0.42422398299999997,0,0.06196,1.0,0.43,True,0.0,63541.0,28,,77.8,1720667.32,1696702.75,,,,,
1497,"KELLY, BRENDAN",NH,1.0,LIB,2012,,33.4,DEM,0.035384942999999995,0,0.06196,1.0,0.43,False,0.0,63541.0,500,,77.8,,,New Hampshire,01,H2NH01247,H2NH01247,
1498,"PARENT, RICK",NH,1.0,REP,2012,,33.4,DEM,0.540391073,0,0.06196,1.0,0.43,False,0.0,63541.0,16,0.03,77.8,1903770.27,1847673.46,New Hampshire,01,H0NH01241,H0NH01241,
1499,"SHEA-PORTER, CAROL",NH,1.0,DEM,2012,,33.4,DEM,0.42422398299999997,0,0.06196,0.0,0.43,True,0.0,63541.0,130,99.08,77.8,1720667.32,1696702.75,New Hampshire,01,H6NH01230,H6NH01230,W
1500,"SORACCO, DIANE",NH,1.0,DEM,2012,,33.4,DEM,0.42422398299999997,0,0.06196,0.0,0.43,True,0.0,63541.0,123,,77.8,1720667.32,1696702.75,,,,,
1501,"BASS, CHARLES F.",NH,2.0,REP,2012,,33.5,DEM,0.48343519,0,0.05739,1.0,0.43,False,,62935.0,23,0.38,77.2,2066087.83,2072140.92,New Hampshire,02,H0NH02017,H0NH02017,
1502,"BELOIN, GERARD",NH,2.0,REP,2012,,33.5,DEM,0.48343519,0,0.05739,1.0,0.43,False,,62935.0,500,2.31,77.2,2066087.83,2072140.92,New Hampshire,02,H2NH02179,H2NH02179,
1503,"DEAN, WILL",NH,2.0,REP,2012,,33.5,DEM,0.48343519,0,0.05739,1.0,0.43,False,,62935.0,500,0.01,77.2,2066087.83,2072140.92,New Hampshire,02,H2NH02187,H2NH02187,
1504,"DZIEDZIC, MIROSLAW",NH,2.0,REP,2012,,33.5,DEM,0.48343519,0,0.05739,1.0,0.43,False,,62935.0,500,0.01,77.2,2066087.83,2072140.92,New Hampshire,02,H2NH02195,H2NH02195,
1505,"KUSTER, ANN MCLANE",NH,2.0,DEM,2012,,33.5,DEM,0.467633745,0,0.05739,0.0,0.43,True,,62935.0,100,99.18,77.2,3161003.98,3173921.36,New Hampshire,02,H0NH02181,H0NH02181,W
1506,"LAMARE, DENNIS",NH,2.0,REP,2012,,33.5,DEM,0.48343519,0,0.05739,1.0,0.43,False,,62935.0,59,0.01,77.2,2066087.83,2072140.92,New Hampshire,02,H2NH02161,H2NH02161,
1507,"MACIA, HARDY",NH,2.0,LIB,2012,,33.5,DEM,0.021347529,0,0.05739,1.0,0.43,False,,62935.0,500,,77.2,,,New Hampshire,02,H2NH02203,H2NH02203,
1508,"SWETT, KATRINA",NH,2.0,DEM,2012,,33.5,DEM,0.467633745,0,0.05739,0.0,0.43,True,,62935.0,127,,77.2,3161003.98,3173921.36,,,,,
1509,"ANDREWS, ROBERT E. MR.",NJ,1.0,DEM,2012,,28.1,REP,0.631936149,1,0.31865,1.0,0.53,True,4.0,62141.0,7,88.40,78.3,1510757.47,1449946.64,New Jersey,01,H0NJ01066,H0NJ01066,W
1510,"CHAPMAN, MARGARET M",NJ,1.0,REF,2012,,28.1,REP,0.0,0,0.31865,0.0,0.53,False,4.0,62141.0,101,,78.3,,,New Jersey,01,H8NJ01192,H8NJ01192,
1511,"HORTON, GREGORY W",NJ,1.0,REP,2012,,28.1,REP,0.348030214,0,0.31865,1.0,0.53,False,4.0,62141.0,29,100.00,78.3,12640.0,11671.0,New Jersey,01,H2NJ01104,H2NJ01104,
1512,"REITTER, JOHN WILLIAM",NJ,1.0,GRE,2012,,28.1,REP,0.009467096999999999,0,0.31865,1.0,0.53,False,4.0,62141.0,6,,78.3,,,New Jersey,01,H2NJ01112,H2NJ01112,
1513,"TENAGLIO, FRANCIS X",NJ,1.0,DEM,2012,,28.1,REP,0.631936149,0,0.31865,1.0,0.53,True,4.0,62141.0,500,11.60,78.3,1510757.47,1449946.64,New Jersey,01,H2NJ01096,H2NJ01096,
1514,"ASSAD, MIKE",NJ,2.0,REP,2012,,23.0,REP,0.654978459,0,0.2604,1.0,0.53,False,4.0,56135.0,1,12.42,78.06667,1566499.52,1336918.44,New Jersey,02,H2NJ02128,H2NJ02128,
1515,"BOWEN, DAVID W., SR.",NJ,2.0,OTH,2012,,23.0,REP,0.0,0,0.2604,1.0,0.53,False,4.0,56135.0,4,,78.06667,,,New Jersey,02,H2NJ02185,H2NJ02185,
1516,"FARALLI, FRANK, JR.",NJ,2.0,OTH,2012,,23.0,REP,0.0,0,0.2604,1.0,0.53,False,4.0,56135.0,500,,78.06667,,,New Jersey,02,H2NJ02169,H2NJ02169,
1517,"HUGHES, VIOLA",NJ,2.0,DEM,2012,,23.0,REP,0.30929870800000003,0,0.2604,0.0,0.53,True,4.0,56135.0,500,26.28,78.06667,55143.75,47592.62,New Jersey,02,H2NJ02136,H2NJ02136,
1518,"LOBIONDO, FRANK A.",NJ,2.0,REP,2012,,23.0,REP,0.654978459,1,0.2604,1.0,0.53,False,4.0,56135.0,65,87.58,78.06667,1566499.52,1336918.44,New Jersey,02,H2NJ02037,H2NJ02037,W
1519,"LUKENS, CHARLES",NJ,2.0,IND,2012,,23.0,REP,0.0,0,0.2604,1.0,0.53,False,4.0,56135.0,23,,78.06667,,,New Jersey,02,H2NJ02151,H2NJ02151,
1520,"ORDILLE, JOHN",NJ,2.0,LIB,2012,,23.0,REP,0.0,0,0.2604,1.0,0.53,False,4.0,56135.0,6,,78.06667,,,New Jersey,02,H2NJ02177,H2NJ02177,
1521,"SHOBER, CASSANDRA RANIERI",NJ,2.0,DEM,2012,,23.0,REP,0.30929870800000003,0,0.2604,0.0,0.53,True,4.0,56135.0,152,64.93,78.06667,55143.75,47592.62,New Jersey,02,H2NJ02144,H2NJ02144,
1522,"STEIN, GARY",NJ,2.0,DEM,2012,,23.0,REP,0.30929870800000003,0,0.2604,1.0,0.53,True,4.0,56135.0,47,8.78,78.06667,55143.75,47592.62,New Jersey,02,H8NJ02133,H8NJ02133,
1523,"ADLER, SHELLEY",NJ,3.0,DEM,2012,,30.3,REP,0.473208085,0,0.18606,0.0,0.53,True,0.0,68999.0,168,100.00,80.9,1063622.99,1047627.22,New Jersey,03,H2NJ03183,H2NJ03183,
1524,"DENNICK, CHRISTOPHER G., JR.",NJ,3.0,NNE,2012,,30.3,REP,0.0,0,0.18606,1.0,0.53,False,0.0,68999.0,2,,80.9,,,New Jersey,03,H2NJ03217,H2NJ03217,
1525,"FORCHION, ROBERT EDWARD",NJ,3.0,OTH,2012,,30.3,REP,0.0,0,0.18606,1.0,0.53,False,0.0,68999.0,7,,80.9,,,New Jersey,03,H2NJ03191,H2NJ03191,
1526,"LAVERGNE, FREDERICK JOHN",NJ,3.0,NNE,2012,,30.3,REP,0.0,0,0.18606,1.0,0.53,False,0.0,68999.0,135,,80.9,,,New Jersey,03,H2NJ03225,H2NJ03225,
1527,"RUNYAN, JON",NJ,3.0,REP,2012,,30.3,REP,0.500274614,1,0.18606,1.0,0.53,False,0.0,68999.0,97,100.00,80.9,2080014.07,1999879.25,New Jersey,03,H0NJ03153,H0NJ03153,W
1528,"SHAPIRO, ROBERT",NJ,3.0,OTH,2012,,30.3,REP,0.0,0,0.18606,1.0,0.53,False,0.0,68999.0,7,,80.9,,,New Jersey,03,H8NJ07041,H8NJ07041,
1529,"WITTERSCHEIN, ROBERT",NJ,3.0,NNE,2012,,30.3,REP,0.0,0,0.18606,1.0,0.53,False,0.0,68999.0,7,,80.9,,,New Jersey,03,H2NJ03209,H2NJ03209,
1530,"BENNETT, PATRICIA A",NJ,4.0,DEM,2012,,36.2,REP,0.278798318,0,0.13771,0.0,0.53,True,4.0,73809.0,30,,79.6,79026.94,77854.79,,,,,
1531,"DEMEO, DOUGLAS ANTHONY",NJ,4.0,DEM,2012,,36.2,REP,0.278798318,0,0.13771,1.0,0.53,True,4.0,73809.0,50,,79.6,79026.94,77854.79,,,,,
1532,"FROELICH, BRIAN P",NJ,4.0,DEM,2012,,36.2,REP,0.278798318,0,0.13771,1.0,0.53,True,4.0,73809.0,8,100.00,79.6,79026.94,77854.79,New Jersey,04,H2NJ04165,H2NJ04165,W
1533,"MARSHALL, LEONARD P",NJ,4.0,NNE,2012,,36.2,REP,0.0,0,0.13771,1.0,0.53,False,4.0,73809.0,166,,79.6,,,New Jersey,04,H4NJ04062,H4NJ04062,
1534,"MCGOWAN, TERRENCE",NJ,4.0,REP,2012,,36.2,REP,0.694091089,0,0.13771,1.0,0.53,False,4.0,73809.0,195,16.36,79.6,658473.84,622377.75,New Jersey,04,H2NJ04173,H2NJ04173,
1535,"SMITH, CHRISTOPHER H.",NJ,4.0,REP,2012,,36.2,REP,0.694091089,1,0.13771,1.0,0.53,False,4.0,73809.0,2,83.64,79.6,658473.84,622377.75,New Jersey,04,H8NJ04014,H8NJ04014,
1536,"ALESSANDRINI, PATRICIA",NJ,5.0,GRE,2012,,44.2,REP,0.012288408,0,0.21229,0.0,0.53,False,3.0,90536.0,30,,78.68421,,,New Jersey,05,H0NJ09168,H0NJ09168,
1537,"CASTLE, JASON PAUL",NJ,5.0,DEM,2012,,44.2,REP,0.32793872,0,0.21229,1.0,0.53,True,3.0,90536.0,3,34.70,78.68421,51444.28,51444.28,,,,,
1538,"CINO, MICHAEL J.",NJ,5.0,REP,2012,,44.2,REP,0.649395528,0,0.21229,1.0,0.53,False,3.0,90536.0,1,7.44,78.68421,2392464.98,1105176.9,New Jersey,05,H2NJ05261,H2NJ05261,
1539,"GARRETT, SCOTT REP.",NJ,5.0,REP,2012,,44.2,REP,0.649395528,1,0.21229,1.0,0.53,False,3.0,90536.0,17,87.23,78.68421,2392464.98,1105176.9,New Jersey,05,H8NJ05052,H8NJ05052,W
1540,"GUSSEN, ADAM JEFFREY",NJ,5.0,DEM,2012,,44.2,REP,0.32793872,0,0.21229,1.0,0.53,True,3.0,90536.0,36,54.94,78.68421,51444.28,51444.28,New Jersey,05,H2NJ05287,H2NJ05287,
1541,"SARE, DIANE",NJ,5.0,DEM,2012,,44.2,REP,0.32793872,0,0.21229,0.0,0.53,True,3.0,90536.0,123,10.36,78.68421,51444.28,51444.28,New Jersey,05,H2NJ05279,H2NJ05279,
1542,"SOMER, BONNIE",NJ,5.0,REP,2012,,44.2,REP,0.649395528,0,0.21229,0.0,0.53,False,3.0,90536.0,171,5.33,78.68421,2392464.98,1105176.9,New Jersey,05,H2NJ05295,H2NJ05295,
1543,"CULLARI, ERNESTO P",NJ,6.0,REP,2012,0.287719298,35.9,REP,0.437071535,0,0.33638,1.0,0.53,False,3.0,72892.0,500,29.88,77.38571,576289.12,537777.51,New Jersey,06,H2NJ06194,H2NJ06194,
1544,"DOWD, SEAN",NJ,6.0,IND,2012,0.287719298,35.9,REP,0.008679558,0,0.33638,1.0,0.53,False,3.0,72892.0,39,,77.38571,,,,,,,
1545,"FLYNN, LEN",NJ,6.0,LIB,2012,0.287719298,35.9,REP,0.0,0,0.33638,1.0,0.53,False,3.0,72892.0,500,,77.38571,,,New Jersey,06,H2NJ13083,H2NJ13083,
1546,"LITTLE, ANNA C",NJ,6.0,REP,2012,0.287719298,35.9,REP,0.437071535,0,0.33638,0.0,0.53,False,3.0,72892.0,87,70.12,77.38571,576289.12,537777.51,New Jersey,06,H0NJ06164,H0NJ06164,
1547,"LYDEN, MAC DARA FRANCIS X.",NJ,6.0,IND,2012,0.287719298,35.9,REP,0.008679558,0,0.33638,0.0,0.53,False,3.0,72892.0,500,,77.38571,,,New Jersey,06,H2NJ06160,H2NJ06160,
1548,"PALLONE, FRANK JR",NJ,6.0,DEM,2012,0.287719298,35.9,REP,0.547453595,1,0.33638,1.0,0.53,True,3.0,72892.0,65,100.00,77.38571,1868760.0,1593292.08,New Jersey,06,H8NJ03073,H8NJ03073,W
1549,"TARBOUS, HERBERT L.",NJ,6.0,REF,2012,0.287719298,35.9,REP,0.0,0,0.33638,1.0,0.53,False,3.0,72892.0,500,,77.38571,,,New Jersey,06,H6NJ06211,H6NJ06211,
1550,"ZALETEL, KAREN",NJ,6.0,OTH,2012,0.287719298,35.9,REP,0.0,0,0.33638,0.0,0.53,False,3.0,72892.0,25,,77.38571,,,New Jersey,06,H6NJ06138,H6NJ06138,
1551,"BREEN, DENNIS A.",NJ,7.0,OTH,2012,0.287719298,48.8,REP,0.0,0,0.19524,1.0,0.53,False,4.0,98622.0,59,,76.1,,,New Jersey,07,H2NJ07176,H2NJ07176,
1552,"CHIVUKULA, UPENDRA J",NJ,7.0,DEM,2012,0.287719298,48.8,REP,0.40625812200000005,0,0.19524,1.0,0.53,True,4.0,98622.0,500,100.00,76.1,968084.47,954469.61,New Jersey,07,H6NJ06187,H6NJ06187,
1553,"CHOI, JUN",NJ,7.0,DEM,2012,0.287719298,48.8,REP,0.40625812200000005,0,0.19524,1.0,0.53,True,4.0,98622.0,500,,76.1,968084.47,954469.61,,,,,
1554,"KAMAL, NIZAM",NJ,7.0,DEM,2012,0.287719298,48.8,REP,0.40625812200000005,0,0.19524,1.0,0.53,True,4.0,98622.0,500,,76.1,968084.47,954469.61,,,,,
1555,"LANCE, LEONARD",NJ,7.0,REP,2012,0.287719298,48.8,REP,0.593741878,1,0.19524,1.0,0.53,False,4.0,98622.0,166,60.57,76.1,1321361.7,1334015.1,New Jersey,07,H6NJ12136,H6NJ12136,W
1556,"LARSEN, DAVID KENNY",NJ,7.0,REP,2012,0.287719298,48.8,REP,0.593741878,0,0.19524,1.0,0.53,False,4.0,98622.0,4,39.43,76.1,1321361.7,1334015.1,New Jersey,07,H0NJ07196,H0NJ07196,
1557,"MCKNIGHT, PATRICK",NJ,7.0,LIB,2012,0.287719298,48.8,REP,0.0,0,0.19524,1.0,0.53,False,4.0,98622.0,37,,76.1,,,New Jersey,07,H2NJ07184,H2NJ07184,
1558,"POTOSNAK, EDWARD III",NJ,7.0,DEM,2012,0.287719298,48.8,REP,0.40625812200000005,0,0.19524,1.0,0.53,True,4.0,98622.0,40,,76.1,968084.47,954469.61,,,,,
1559,"DELUCA, STEPHEN",NJ,8.0,OTH,2012,,28.7,REP,0.0,0,0.43826000000000004,1.0,0.53,False,0.0,52041.0,33,,76.8,,,New Jersey,08,H2NJ08216,H2NJ08216,
1560,"DYER, OMAR LAMONT",NJ,8.0,DEM,2012,,28.7,REP,0.626579231,0,0.43826000000000004,1.0,0.53,True,0.0,52041.0,500,,76.8,663826.51,660823.72,,,,,
1561,"KARCZEWSKI, MARIA",NJ,8.0,REP,2012,,28.7,REP,0.361332219,0,0.43826000000000004,0.0,0.53,False,0.0,52041.0,35,100.00,76.8,0.0,0.0,New Jersey,08,H2NJ08208,H2NJ08208,
1562,"OLIVERA, PABLO",NJ,8.0,OTH,2012,,28.7,REP,0.0,0,0.43826000000000004,1.0,0.53,False,0.0,52041.0,500,,76.8,,,New Jersey,08,H2NJ08224,H2NJ08224,
1563,"SHAW, HERBERT H.",NJ,8.0,OTH,2012,,28.7,REP,0.0,0,0.43826000000000004,1.0,0.53,False,0.0,52041.0,500,,76.8,,,New Jersey,08,H6NJ13225,H6NJ13225,
1564,"SHURIN, MICHAEL JOSEPH",NJ,8.0,DEM,2012,,28.7,REP,0.626579231,0,0.43826000000000004,1.0,0.53,True,0.0,52041.0,1,10.99,76.8,663826.51,660823.72,New Jersey,08,H2NJ13141,H2NJ13141,
1565,"SIRES, ALBIO",NJ,8.0,DEM,2012,,28.7,REP,0.626579231,1,0.43826000000000004,1.0,0.53,True,0.0,52041.0,500,89.01,76.8,663826.51,660823.72,New Jersey,08,H6NJ13191,H6NJ13191,W
1566,"ZANOWIC, ANTHONY",NJ,8.0,REP,2012,,28.7,REP,0.361332219,0,0.43826000000000004,1.0,0.53,False,0.0,52041.0,22,,76.8,0.0,0.0,,,,,
1567,"BILLACK, BLASE",NJ,9.0,REP,2012,,31.0,REP,0.378431401,0,0.35603,1.0,0.53,False,3.0,59142.0,500,13.79,76.6,317115.88,308781.26,New Jersey,09,H0NJ08103,H0NJ08103,
1568,"BOTEACH, SHMULEY",NJ,9.0,REP,2012,,31.0,REP,0.378431401,0,0.35603,1.0,0.53,False,3.0,59142.0,500,57.90,76.6,317115.88,308781.26,New Jersey,09,H2NJ09107,H2NJ09107,
1569,"CASTILLO, HECTOR L",NJ,9.0,REP,2012,,31.0,REP,0.378431401,0,0.35603,1.0,0.53,False,3.0,59142.0,194,28.31,76.6,317115.88,308781.26,New Jersey,09,H2NJ09115,H2NJ09115,
