,Cand_Name,Cand_Office_St,Cand_Office_Dist,Cand_Party_Affiliation,Year,recent_presidential_vote,percent_bachelor_or_above,gov_party,Party_Previous_Vote_Share,Incumbent,minority_percentage,Gender,Presidential_Approval_Rating,Same_Party_As_President,seat_transition,Median_Income,name_commonness,Primary.Vote.Percent,labor_force,Raised,Spent,STATE,D,FEC ID#,Cand_Id,GE WINNER INDICATOR
1334,"KOPF, KENN",NC,6.0,REP,2016,0.44938785,23.1,REP,0.586736767,0,0.28591,1.0,0.47,False,4.0,47335.0,500,1.16,71.6,865498.74,654707.93,,,,,
1335,"WALKER, BRADLEY MARK",NC,6.0,REP,2016,0.44938785,23.1,REP,0.586736767,1,0.28591,1.0,0.47,False,4.0,47335.0,57,25.20,71.6,865498.74,654707.93,North Carolina,06,H4NC06052,H4NC06052,W
1336,"CASTEEN, J WESLEY",NC,7.0,DEM,2016,0.505413396,23.9,REP,0.37136002799999995,0,0.25003000000000003,1.0,0.47,True,4.0,45002.0,500,100.00,71.6,14888.0,14887.38,North Carolina,07,H4NC07100,H4NC07100,
1337,"CAUDILL, JAMES WILLIAMS MR",NC,7.0,REP,2016,0.505413396,23.9,REP,0.593931281,0,0.25003000000000003,1.0,0.47,False,4.0,45002.0,5,,71.6,1328535.32,725134.35,,,,,
1338,"OTTO, MARK D",NC,7.0,REP,2016,0.505413396,23.9,REP,0.593931281,0,0.25003000000000003,1.0,0.47,False,4.0,45002.0,18,,71.6,1328535.32,725134.35,,,,,
1339,"ROUZER, DAVID CHESTON MR.",NC,7.0,REP,2016,0.505413396,23.9,REP,0.593931281,1,0.25003000000000003,1.0,0.47,False,4.0,45002.0,4,53.02,71.6,1328535.32,725134.35,North Carolina,07,H2NC07096,H2NC07096,W
1340,"D'ANNUNZIO, TIMOTHY BRUCE",NC,8.0,REP,2016,0.544996584,24.7,REP,0.648632498,0,0.34296,1.0,0.47,False,0.0,50570.0,21,,71.3,2065161.77,2411377.49,North Carolina,08,H0NC08163,H0NC08163,
1341,"HUDSON, RICHARD L. JR.",NC,8.0,REP,2016,0.544996584,24.7,REP,0.648632498,1,0.34296,1.0,0.47,False,0.0,50570.0,16,100.00,71.3,2065161.77,2411377.49,North Carolina,08,H2NC08185,H2NC08185,W
1342,"MILLS, THOMAS M",NC,8.0,DEM,2016,0.544996584,24.7,REP,0.35136750200000005,0,0.34296,1.0,0.47,True,0.0,50570.0,20,,71.3,406146.94,399170.06,North Carolina,08,H6NC08145,H6NC08145,
1343,"TUTTLE, BAILEY WAYNE MR",NC,8.0,IND,2016,0.544996584,24.7,REP,0.0,0,0.34296,0.0,0.47,False,0.0,50570.0,500,,71.3,,,,,,,
1344,"BURK, JOHN GUNTHER JR",NC,9.0,REP,2016,0.539254356,32.6,REP,0.9856813879999999,0,0.34402,1.0,0.47,False,4.0,55913.0,6,,72.1,1126358.29,1196306.06,,,,,
1345,"CANO, FERNANDO CHRISTIAN JR",NC,9.0,DEM,2016,0.539254356,32.6,REP,0.0,0,0.34402,1.0,0.47,True,4.0,55913.0,500,,72.1,57345.15,56588.66,North Carolina,09,H6NC09184,H6NC09184,
1346,"HARRIS, MARK E",NC,9.0,REP,2016,0.539254356,32.6,REP,0.9856813879999999,0,0.34402,1.0,0.47,False,4.0,55913.0,18,,72.1,1126358.29,1196306.06,North Carolina,09,H6NC09200,H6NC09200,
1347,"JOHNSON, TODD",NC,9.0,REP,2016,0.539254356,32.6,REP,0.9856813879999999,0,0.34402,1.0,0.47,False,4.0,55913.0,41,,72.1,1126358.29,1196306.06,North Carolina,09,H6NC09192,H6NC09192,
1348,"PITTENGER, ROBERT M. HON.",NC,9.0,REP,2016,0.539254356,32.6,REP,0.9856813879999999,1,0.34402,1.0,0.47,False,4.0,55913.0,7,67.59,72.1,1126358.29,1196306.06,North Carolina,09,H2NC09134,H2NC09134,W
1349,"BAKER, JEFFREY RONALD",NC,10.0,REP,2016,0.34934381200000003,23.1,REP,0.610175689,0,0.19047999999999998,1.0,0.47,False,4.0,46508.0,15,,72.4,3192579.15,2636979.61,North Carolina,10,H6NC10166,H6NC10166,
1350,"GREGORY, JEFFREY DALE",NC,10.0,REP,2016,0.34934381200000003,23.1,REP,0.610175689,0,0.19047999999999998,1.0,0.47,False,4.0,46508.0,15,,72.4,3192579.15,2636979.61,North Carolina,10,H0NC10177,H0NC10177,
1351,"MCHENRY, PATRICK TIMOTHY",NC,10.0,REP,2016,0.34934381200000003,23.1,REP,0.610175689,1,0.19047999999999998,1.0,0.47,False,4.0,46508.0,37,78.04,72.4,3192579.15,2636979.61,North Carolina,10,H4NC10047,H4NC10047,W
1352,"MILLARD, CARL ANDREW",NC,10.0,DEM,2016,0.34934381200000003,23.1,REP,0.38982431100000003,0,0.19047999999999998,1.0,0.47,True,4.0,46508.0,91,,72.4,295849.83,287413.33,North Carolina,10,H6NC10158,H6NC10158,
1353,"WILEY, ALBERT LEE JR",NC,10.0,REP,2016,0.34934381200000003,23.1,REP,0.610175689,0,0.19047999999999998,1.0,0.47,False,4.0,46508.0,126,,72.4,3192579.15,2636979.61,North Carolina,10,H0NC01036,H0NC01036,
1354,"BRYSON, FREDERICK EDGAR (RICK)",NC,11.0,DEM,2016,0.44293597700000004,23.6,REP,0.371013459,0,0.0948,1.0,0.47,True,4.0,43855.0,135,,72.12,45285.53,45285.53,North Carolina,11,H6NC11198,H6NC11198,
1355,"HILL, TOM",NC,11.0,DEM,2016,0.44293597700000004,23.6,REP,0.371013459,0,0.0948,1.0,0.47,True,4.0,43855.0,20,54.10,72.12,45285.53,45285.53,North Carolina,11,H4NC11086,H4NC11086,
1356,"MEADOWS, MARK R",NC,11.0,REP,2016,0.44293597700000004,23.6,REP,0.6289865410000001,1,0.0948,1.0,0.47,False,4.0,43855.0,18,100.00,72.12,530469.32,496716.79,North Carolina,11,H2NC11080,H2NC11080,W
1357,"ADAMS, ALMA SHEALEY",NC,12.0,DEM,2016,0.5432065070000001,38.3,REP,0.7534633740000001,1,0.52335,0.0,0.47,True,4.0,59268.0,500,44.00,78.5,922092.89,837646.7,North Carolina,12,H4NC12100,H4NC12100,W
1358,"COTHAM, PATRICIA A",NC,12.0,DEM,2016,0.5432065070000001,38.3,REP,0.7534633740000001,0,0.52335,0.0,0.47,True,4.0,59268.0,30,,78.5,922092.89,837646.7,North Carolina,12,H6NC12055,H6NC12055,
1359,"CUNNINGHAM, CARLA DELLETTE",NC,12.0,DEM,2016,0.5432065070000001,38.3,REP,0.7534633740000001,0,0.52335,0.0,0.47,True,4.0,59268.0,118,,78.5,922092.89,837646.7,North Carolina,12,H6NC12063,H6NC12063,
1360,"DUFFIE, RYAN",NC,12.0,REP,2016,0.5432065070000001,38.3,REP,0.246536626,0,0.52335,1.0,0.47,False,4.0,59268.0,25,,78.5,41698.75,41628.12,North Carolina,12,H6NC12030,H6NC12030,
1361,"GRAHAM, MALCOLM",NC,12.0,DEM,2016,0.5432065070000001,38.3,REP,0.7534633740000001,0,0.52335,1.0,0.47,True,4.0,59268.0,500,23.63,78.5,922092.89,837646.7,North Carolina,12,H4NC12084,H4NC12084,
1362,"HENLEY, GARDENIA M",NC,12.0,DEM,2016,0.5432065070000001,38.3,REP,0.7534633740000001,0,0.52335,0.0,0.47,True,4.0,59268.0,500,26.48,78.5,922092.89,837646.7,North Carolina,12,H4NC05260,H4NC05260,
1363,"MARIN, JUAN ANTONIO JR",NC,12.0,DEM,2016,0.5432065070000001,38.3,REP,0.7534633740000001,0,0.52335,1.0,0.47,True,4.0,59268.0,68,,78.5,922092.89,837646.7,,,,,
1364,"MILLER, RICK",NC,12.0,DEM,2016,0.5432065070000001,38.3,REP,0.7534633740000001,0,0.52335,1.0,0.47,True,4.0,59268.0,16,,78.5,922092.89,837646.7,North Carolina,12,H6NC12071,H6NC12071,
1365,"MOORE, RODNEY WAYNE",NC,12.0,DEM,2016,0.5432065070000001,38.3,REP,0.7534633740000001,0,0.52335,1.0,0.47,True,4.0,59268.0,74,,78.5,922092.89,837646.7,North Carolina,12,H4NC12068,H4NC12068,
1366,"THREATT, ARCHIE LEON",NC,12.0,REP,2016,0.5432065070000001,38.3,REP,0.246536626,0,0.52335,1.0,0.47,False,4.0,59268.0,500,21.99,78.5,41698.75,41628.12,North Carolina,12,H4NC12142,H4NC12142,
1367,"WRIGHT, PAUL",NC,12.0,REP,2016,0.5432065070000001,38.3,REP,0.246536626,0,0.52335,1.0,0.47,False,4.0,59268.0,27,100.00,78.5,41698.75,41628.12,North Carolina,12,H6NC12089,H6NC12089,
1368,"BARRETT, CHARLES DANIEL",NC,13.0,REP,2016,0.540835564,27.6,REP,0.573077195,0,0.30033000000000004,1.0,0.47,False,,47440.0,23,,78.2,594297.41,574704.72,North Carolina,13,H6NC03179,H6NC03179,
1369,"BLUST, JOHN MARSHALL",NC,13.0,REP,2016,0.540835564,27.6,REP,0.573077195,0,0.30033000000000004,1.0,0.47,False,,47440.0,6,,78.2,594297.41,574704.72,North Carolina,13,H6NC13087,H6NC13087,
1370,"BROCK, ANDREW C",NC,13.0,REP,2016,0.540835564,27.6,REP,0.573077195,0,0.30033000000000004,1.0,0.47,False,,47440.0,28,,78.2,594297.41,574704.72,North Carolina,13,H6NC13053,H6NC13053,
1371,"BUDD, THEODORE P MR.",NC,13.0,REP,2016,0.540835564,27.6,REP,0.573077195,0,0.30033000000000004,1.0,0.47,False,,47440.0,181,,78.2,594297.41,574704.72,North Carolina,13,H6NC13129,H6NC13129,W
1372,"COKER, ADAM WARD",NC,13.0,DEM,2016,0.540835564,27.6,REP,0.426922805,0,0.30033000000000004,1.0,0.47,True,,47440.0,36,,78.2,90899.0,75777.8,North Carolina,13,H6NC02130,H6NC02130,
1373,"DALY, KAY MRS.",NC,13.0,REP,2016,0.540835564,27.6,REP,0.573077195,0,0.30033000000000004,0.0,0.47,False,,47440.0,500,,78.2,594297.41,574704.72,North Carolina,13,H6NC02122,H6NC02122,
1374,"DAVIS, BRUCE EDWARD SR.",NC,13.0,DEM,2016,0.540835564,27.6,REP,0.426922805,0,0.30033000000000004,1.0,0.47,True,,47440.0,132,43.84,78.2,90899.0,75777.8,North Carolina,13,H4NC06136,H4NC06136,
1375,"FEATHER, KATHLEEN M",NC,13.0,REP,2016,0.540835564,27.6,REP,0.573077195,0,0.30033000000000004,0.0,0.47,False,,47440.0,69,,78.2,594297.41,574704.72,North Carolina,13,H6NC13111,H6NC13111,
1376,"FERGUSON, MAZIE",NC,13.0,DEM,2016,0.540835564,27.6,REP,0.426922805,0,0.30033000000000004,0.0,0.47,True,,47440.0,500,,78.2,90899.0,75777.8,North Carolina,13,H6NC13152,H6NC13152,
1377,"GANT, CHAD A.",NC,13.0,REP,2016,0.540835564,27.6,REP,0.573077195,0,0.30033000000000004,1.0,0.47,False,,47440.0,30,,78.2,594297.41,574704.72,North Carolina,13,H6NC13178,H6NC13178,
1378,"GRIFFIN, KEVIN D.",NC,13.0,DEM,2016,0.540835564,27.6,REP,0.426922805,0,0.30033000000000004,1.0,0.47,True,,47440.0,13,45.06,78.2,90899.0,75777.8,North Carolina,13,H6NC13210,H6NC13210,
1379,"HENNING, PAUL H IV",NC,13.0,REP,2016,0.540835564,27.6,REP,0.573077195,0,0.30033000000000004,1.0,0.47,False,,47440.0,27,,78.2,594297.41,574704.72,North Carolina,13,H6NC13095,H6NC13095,
1380,"HOLDING, GEORGE E MR.",NC,13.0,REP,2016,0.540835564,27.6,REP,0.573077195,0,0.30033000000000004,1.0,0.47,False,,47440.0,53,100.00,78.2,594297.41,574704.72,North Carolina,02,H2NC13110,H2NC13110,W
1381,"HOWARD, JULIA CRAVEN",NC,13.0,REP,2016,0.540835564,27.6,REP,0.573077195,0,0.30033000000000004,1.0,0.47,False,,47440.0,131,,78.2,594297.41,574704.72,North Carolina,13,H6NC13137,H6NC13137,
1382,"ISNER, BOB",NC,13.0,DEM,2016,0.540835564,27.6,REP,0.426922805,0,0.30033000000000004,1.0,0.47,True,,47440.0,7,,78.2,90899.0,75777.8,North Carolina,13,H6NC13160,H6NC13160,
1383,"MCCALL, MATTHEW JAMES",NC,13.0,REP,2016,0.540835564,27.6,REP,0.573077195,0,0.30033000000000004,1.0,0.47,False,,47440.0,10,,78.2,594297.41,574704.72,North Carolina,13,H6NC13079,H6NC13079,
1384,"ROBSINSON, VERNON",NC,13.0,REP,2016,0.540835564,27.6,REP,0.573077195,0,0.30033000000000004,1.0,0.47,False,,47440.0,500,,78.2,594297.41,574704.72,North Carolina,13,H6NC13061,H6NC13061,
1385,"ROUCO, GEORGE",NC,13.0,REP,2016,0.540835564,27.6,REP,0.573077195,0,0.30033000000000004,1.0,0.47,False,,47440.0,53,,78.2,594297.41,574704.72,North Carolina,13,H6NC09176,H6NC09176,
1386,"SANYAL, ARUNAVA 'RON'",NC,13.0,DEM,2016,0.540835564,27.6,REP,0.426922805,0,0.30033000000000004,1.0,0.47,True,,47440.0,500,11.58,78.2,90899.0,75777.8,North Carolina,02,H4NC13058,H4NC13058,
1387,"SHOAF, FARREN KENT",NC,13.0,REP,2016,0.540835564,27.6,REP,0.573077195,0,0.30033000000000004,0.0,0.47,False,,47440.0,500,,78.2,594297.41,574704.72,North Carolina,13,H6NC13103,H6NC13103,
1388,"SNYDER, JIM",NC,13.0,REP,2016,0.540835564,27.6,REP,0.573077195,0,0.30033000000000004,1.0,0.47,False,,47440.0,5,,78.2,594297.41,574704.72,North Carolina,13,H6NC13186,H6NC13186,
1389,"THOMPSON, DAVID W.",NC,13.0,REP,2016,0.540835564,27.6,REP,0.573077195,0,0.30033000000000004,1.0,0.47,False,,47440.0,4,,78.2,594297.41,574704.72,North Carolina,13,H6NC13194,H6NC13194,
1390,"TOLERTON, NICHOLAS",NC,13.0,IND,2016,0.540835564,27.6,REP,0.0,0,0.30033000000000004,1.0,0.47,False,,47440.0,51,,78.2,,,,,,,
1391,"WALSER, JASON ALBERT",NC,13.0,REP,2016,0.540835564,27.6,REP,0.573077195,0,0.30033000000000004,1.0,0.47,False,,47440.0,3,,78.2,594297.41,574704.72,North Carolina,13,H6NC13145,H6NC13145,
1392,"WARREN, HARRY",NC,13.0,REP,2016,0.540835564,27.6,REP,0.573077195,0,0.30033000000000004,1.0,0.47,False,,47440.0,200,,78.2,594297.41,574704.72,North Carolina,13,H6NC13202,H6NC13202,
1393,"CRAMER, KEVIN MR.",ND,0.0,REP,2016,0.39890924,28.2,REP,0.0,1,0.12802,1.0,,False,4.0,60656.0,13,99.70,77.31905,1405040.42,1030530.12,North Dakota,00,H0ND01026,H0ND01026,W
1394,"IRON EYES, CHASE MR.",ND,0.0,DEM,2016,0.39890924,28.2,REP,0.0,0,0.12802,1.0,,True,4.0,60656.0,500,,77.31905,225622.64,211050.65,North Dakota,00,H6ND01015,H6ND01015,
1395,"SEAMAN, JACK",ND,0.0,LIB,2016,0.39890924,28.2,REP,0.0,0,0.12802,1.0,,False,4.0,60656.0,146,99.55,77.31905,,,North Dakota,00,H4ND01028,H4ND01028,
1396,"FORTENBERRY, JEFFREY L. HONORABLE",NE,1.0,REP,2016,0.40898398700000005,30.2,REP,0.688155168,1,0.1083,1.0,0.42,False,4.0,58537.0,15,86.60,78.2,802161.38,374531.73,Nebraska,01,H4NE01064,H4NE01064,W
1397,"WIK, DANIEL M",NE,1.0,DEM,2016,0.40898398700000005,30.2,REP,0.311844832,0,0.1083,1.0,0.42,True,4.0,58537.0,12,,78.2,0.0,0.0,Nebraska,01,H6NE01119,H6NE01119,
1398,"WIK, DANIEL M DR",NE,1.0,DEM,2016,0.40898398700000005,30.2,REP,0.311844832,0,0.1083,1.0,0.42,True,4.0,58537.0,12,,78.2,0.0,0.0,,,,,
1399,"ARNESON, DIRK EDWARD",NE,2.0,REP,2016,0.454757215,38.4,REP,0.45692487600000004,0,0.1812,1.0,0.42,False,4.0,62621.0,500,,77.3,1604219.1,1576183.03,,,,,
1400,"ASHFORD, BRAD",NE,2.0,DEM,2016,0.454757215,38.4,REP,0.490336159,1,0.1812,1.0,0.42,True,4.0,62621.0,123,81.49,77.3,2502644.98,2515415.72,Nebraska,02,H4NE02054,H4NE02054,
1401,"BACON, DONALD",NE,2.0,REP,2016,0.454757215,38.4,REP,0.45692487600000004,0,0.1812,1.0,0.42,False,4.0,62621.0,42,,77.3,1604219.1,1576183.03,Nebraska,02,H6NE02125,H6NE02125,W
1402,"LAIRD, STEVEN C.",NE,2.0,LIB,2016,0.454757215,38.4,REP,0.052738965,0,0.1812,1.0,0.42,False,4.0,62621.0,19,60.91,77.3,,,Nebraska,02,H8NE02204,H8NE02204,
1403,"MAXWELL, CHIP",NE,2.0,REP,2016,0.454757215,38.4,REP,0.45692487600000004,0,0.1812,1.0,0.42,False,4.0,62621.0,500,,77.3,1604219.1,1576183.03,Nebraska,02,H4NE02120,H4NE02120,
1404,"SHAMBAUGH, ANDY",NE,2.0,LIB,2016,0.454757215,38.4,REP,0.052738965,0,0.1812,1.0,0.42,False,4.0,62621.0,28,39.09,77.3,,,Nebraska,02,H4NE02104,H4NE02104,
1405,"STEIN, JEFFREY LYNN",NE,2.0,LIB,2016,0.454757215,38.4,REP,0.052738965,0,0.1812,1.0,0.42,False,4.0,62621.0,15,,77.3,,,Nebraska,02,H6NE02158,H6NE02158,
1406,"VAN BLARCOM, CORY SCOTT MR.",NE,2.0,REP,2016,0.454757215,38.4,REP,0.45692487600000004,0,0.1812,1.0,0.42,False,4.0,62621.0,500,,77.3,1604219.1,1576183.03,,,,,
1407,"HEINEMAN, LISA ANN MRS.",NE,3.0,IND,2016,0.266101543,21.2,REP,0.0,0,0.07126,0.0,0.42,False,,50985.0,6,,78.4,,,,,,,
1408,"SMITH, ADRIAN",NE,3.0,REP,2016,0.266101543,21.2,REP,0.75387643,1,0.07126,1.0,0.42,False,,50985.0,143,68.24,78.4,1156745.42,764817.74,Nebraska,03,H6NE03115,H6NE03115,W
1409,"ASHOOH, RICHARD E",NH,1.0,REP,2016,0.511557981,36.1,DEM,0.518035142,0,0.0659,1.0,0.46,False,4.0,71277.0,16,,73.6,1514412.09,1519365.73,New Hampshire,01,H0NH01225,H0NH01225,
1410,"CALLIS, MICHAEL",NH,1.0,REP,2016,0.511557981,36.1,DEM,0.518035142,0,0.0659,1.0,0.46,False,4.0,71277.0,1,,73.6,1514412.09,1519365.73,New Hampshire,01,H6NH01263,H6NH01263,
1411,"GRADERT, JAMIESON HALE",NH,1.0,REP,2016,0.511557981,36.1,DEM,0.518035142,0,0.0659,1.0,0.46,False,4.0,71277.0,500,,73.6,1514412.09,1519365.73,New Hampshire,01,H6NH01289,H6NH01289,
1412,"GUINTA, FRANK",NH,1.0,REP,2016,0.511557981,36.1,DEM,0.518035142,0,0.0659,1.0,0.46,False,4.0,71277.0,65,48.98,73.6,1514412.09,1519365.73,New Hampshire,01,H0NH01217,H0NH01217,
1413,"INNIS, DANIEL E",NH,1.0,REP,2016,0.511557981,36.1,DEM,0.518035142,0,0.0659,1.0,0.46,False,4.0,71277.0,12,40.77,73.6,1514412.09,1519365.73,,,,,
1414,"KELLY, BRENDAN",NH,1.0,IND,2016,0.511557981,36.1,DEM,0.0,0,0.0659,1.0,0.46,False,4.0,71277.0,500,8.37,73.6,,,New Hampshire,01,H4NH01235,H4NH01235,
1415,"LOMBARDO, ROBERT",NH,1.0,LIB,2016,0.511557981,36.1,DEM,0.0,0,0.0659,1.0,0.46,False,4.0,71277.0,7,,73.6,,,New Hampshire,01,H6NH01313,H6NH01313,
1416,"O'CONNOR, SHAWN PATRICK PATRICK",NH,1.0,IND,2016,0.511557981,36.1,DEM,0.0,0,0.0659,1.0,0.46,False,4.0,71277.0,34,,73.6,,,New Hampshire,01,H6NH01271,H6NH01271,
1417,"RISLEY, ROBERT",NH,1.0,REP,2016,0.511557981,36.1,DEM,0.518035142,0,0.0659,1.0,0.46,False,4.0,71277.0,7,,73.6,1514412.09,1519365.73,New Hampshire,01,H6NH01305,H6NH01305,
1418,"SHEA-PORTER, CAROL",NH,1.0,DEM,2016,0.511557981,36.1,DEM,0.481964858,0,0.0659,0.0,0.46,True,4.0,71277.0,130,0.07,73.6,1512316.35,1529132.13,New Hampshire,01,H6NH01230,H6NH01230,W
1419,"TUCKER, PAMELA Z",NH,1.0,REP,2016,0.511557981,36.1,DEM,0.518035142,0,0.0659,0.0,0.46,False,4.0,71277.0,48,,73.6,1514412.09,1519365.73,,,,,
1420,"BABIARZ, JOHN J",NH,2.0,IND,2016,0.524788745,34.8,DEM,0.0,0,0.06542,1.0,0.46,False,,70524.0,6,,72.2,,,New Hampshire,02,H6NH02246,H6NH02246,
1421,"ESTEVEZ, ERIC P",NH,2.0,REP,2016,0.524788745,34.8,DEM,0.44984867700000003,0,0.06542,1.0,0.46,False,,70524.0,14,,72.2,95442.61,104872.73,New Hampshire,02,H6NH02204,H6NH02204,
1422,"FLANAGAN, JACK",NH,2.0,REP,2016,0.524788745,34.8,DEM,0.44984867700000003,0,0.06542,1.0,0.46,False,,70524.0,146,,72.2,95442.61,104872.73,New Hampshire,02,H6NH02162,H6NH02162,
1423,"KELLY, WALTER W",NH,2.0,REP,2016,0.524788745,34.8,DEM,0.44984867700000003,0,0.06542,1.0,0.46,False,,70524.0,105,8.37,72.2,95442.61,104872.73,New Hampshire,02,H6NH02212,H6NH02212,
1424,"KUSTER, ANN MCLANE",NH,2.0,DEM,2016,0.524788745,34.8,DEM,0.550151323,0,0.06542,0.0,0.46,True,,70524.0,100,98.61,72.2,3159505.35,2121296.61,New Hampshire,02,H0NH02181,H0NH02181,W
1425,"LAWRENCE, JAMES",NH,2.0,REP,2016,0.524788745,34.8,DEM,0.44984867700000003,0,0.06542,1.0,0.46,False,,70524.0,5,0.15,72.2,95442.61,104872.73,New Hampshire,02,H4NH02258,H4NH02258,
1426,"LAWRENCE, JIM",NH,2.0,REP,2016,0.524788745,34.8,DEM,0.44984867700000003,0,0.06542,1.0,0.46,False,,70524.0,5,0.15,72.2,95442.61,104872.73,,,,,
1427,"MANNINO, LEN",NH,2.0,REP,2016,0.524788745,34.8,DEM,0.44984867700000003,0,0.06542,1.0,0.46,False,,70524.0,500,,72.2,95442.61,104872.73,,,,,
1428,"MARTIN, ANDY",NH,2.0,REP,2016,0.524788745,34.8,DEM,0.44984867700000003,0,0.06542,1.0,0.46,False,,70524.0,28,,72.2,95442.61,104872.73,New Hampshire,02,H6NH02196,H6NH02196,
1429,"MERCER, JAY",NH,2.0,REP,2016,0.524788745,34.8,DEM,0.44984867700000003,0,0.06542,1.0,0.46,False,,70524.0,116,,72.2,95442.61,104872.73,New Hampshire,02,H6NH02220,H6NH02220,
1430,"NEWELL, CASEY BRAD",NH,2.0,REP,2016,0.524788745,34.8,DEM,0.44984867700000003,0,0.06542,1.0,0.46,False,,70524.0,142,,72.2,95442.61,104872.73,New Hampshire,02,H6NH02170,H6NH02170,
1431,"BARD, GAVIN",NJ,1.0,SOC,2016,0.618691058,29.9,REP,0.0,0,0.32151,1.0,0.55,False,4.0,68208.0,500,,72.4,,,,,,,
1432,"BERMAN, MIKE",NJ,1.0,OTH,2016,0.618691058,29.9,REP,0.0,0,0.32151,1.0,0.55,False,4.0,68208.0,1,,72.4,,,New Jersey,01,H4NJ01159,H4NJ01159,
1433,"LAW, ALEXANDER",NJ,1.0,DEM,2016,0.618691058,29.9,REP,0.574274426,0,0.32151,1.0,0.55,True,4.0,68208.0,106,,72.4,2045596.24,1972053.61,New Jersey,01,H6NJ01188,H6NJ01188,
1434,"NORCROSS, DONALD W",NJ,1.0,DEM,2016,0.618691058,29.9,REP,0.574274426,1,0.32151,1.0,0.55,True,4.0,68208.0,42,72.06,72.4,2045596.24,1972053.61,New Jersey,01,H4NJ01084,H4NJ01084,W
1435,"PATTERSON, ROBERT W.",NJ,1.0,REP,2016,0.618691058,29.9,REP,0.39431479700000005,0,0.32151,1.0,0.55,False,4.0,68208.0,7,,72.4,207286.93,203801.11,New Jersey,01,H6NJ01204,H6NJ01204,
1436,"SIHR IV, WILLIAM F.",NJ,1.0,LIB,2016,0.618691058,29.9,REP,0.0,0,0.32151,1.0,0.55,False,4.0,68208.0,500,,72.4,,,New Jersey,01,H6NJ01212,H6NJ01212,
1437,"TOMASZEWSKI, SCOT JOHN",NJ,1.0,IND,2016,0.618691058,29.9,REP,0.0,0,0.32151,1.0,0.55,False,4.0,68208.0,500,,72.4,,,New Jersey,01,H4NJ01142,H4NJ01142,
1438,"BEECHWOOD, ERIC",NJ,2.0,DEM,2016,0.599738147,24.8,REP,0.372716599,0,0.24616,1.0,0.55,True,4.0,60756.0,14,,73.2,127678.19,127385.76,New Jersey,02,H6NJ02186,H6NJ02186,
1439,"COLE, DAVID HAGERTY",NJ,2.0,DEM,2016,0.599738147,24.8,REP,0.372716599,0,0.24616,1.0,0.55,True,4.0,60756.0,4,18.23,73.2,127678.19,127385.76,New Jersey,02,H4NJ02157,H4NJ02157,
1440,"FENICHEL, STEVEN",NJ,2.0,OTH,2016,0.599738147,24.8,REP,0.0,0,0.24616,1.0,0.55,False,4.0,60756.0,19,,73.2,,,New Jersey,02,H6NJ02210,H6NJ02210,
1441,"FRANCO, GABRIEL",NJ,2.0,IND,2016,0.599738147,24.8,REP,0.006113532,0,0.24616,1.0,0.55,False,4.0,60756.0,114,,73.2,,,New Jersey,02,H6NJ02202,H6NJ02202,
1442,"KEENAN, JAMES JR",NJ,2.0,NPA,2016,0.599738147,24.8,REP,0.0,0,0.24616,1.0,0.55,False,4.0,60756.0,5,,73.2,,,New Jersey,02,H6NJ02194,H6NJ02194,
1443,"LOBIONDO, FRANK A.",NJ,2.0,REP,2016,0.599738147,24.8,REP,0.6145990920000001,1,0.24616,1.0,0.55,False,4.0,60756.0,65,82.48,73.2,1584413.42,1627038.45,New Jersey,02,H2NJ02037,H2NJ02037,W
1444,"ORDILLE, JOHN",NJ,2.0,LIB,2016,0.599738147,24.8,REP,0.0,0,0.24616,1.0,0.55,False,4.0,60756.0,6,,73.2,,,New Jersey,02,H2NJ02177,H2NJ02177,
1445,"ROZZO, COSTANTINO",NJ,2.0,DEM,2016,0.599738147,24.8,REP,0.372716599,0,0.24616,1.0,0.55,True,4.0,60756.0,500,,73.2,127678.19,127385.76,New Jersey,02,H0NJ02098,H0NJ02098,
1446,"BERLINSKI, LAWRENCE WAYNE MR. JR.",NJ,3.0,CON,2016,0.55481966,32.8,REP,0.0,0,0.20325,1.0,0.55,False,0.0,74537.0,102,,74.1,,,New Jersey,03,H6NJ03150,H6NJ03150,
1447,"LAVERGNE, FREDERICK JOHN",NJ,3.0,DEM,2016,0.55481966,32.8,REP,0.443501717,0,0.20325,1.0,0.55,True,0.0,74537.0,135,,74.1,600.0,0.0,New Jersey,03,H4NJ03163,H4NJ03163,
1448,"MACARTHUR, THOMAS",NJ,3.0,REP,2016,0.55481966,32.8,REP,0.539867708,1,0.20325,1.0,0.55,False,0.0,74537.0,20,59.91,74.1,1913433.66,1910488.81,New Jersey,03,H4NJ03130,H4NJ03130,W
1449,"GANDOLFO, ANGELA MARIE",NJ,4.0,DEM,2016,0.518589441,38.5,REP,0.31121138800000003,0,0.1531,0.0,0.55,True,4.0,78511.0,7,,73.5,250533.65,192636.84,,,,,
1450,"MACDONALD, BRUCE",NJ,4.0,REP,2016,0.518589441,38.5,REP,0.679592105,0,0.1531,1.0,0.55,False,4.0,78511.0,132,,73.5,725292.64,661899.49,New Jersey,04,H6NJ04166,H6NJ04166,
1451,"MARCUS, JEREMY",NJ,4.0,LIB,2016,0.518589441,38.5,REP,0.0,0,0.1531,1.0,0.55,False,4.0,78511.0,26,,73.5,,,New Jersey,04,H6NJ04174,H6NJ04174,
